#node1	node2	node1_string_id	node2_string_id	node1_external_id	node2_external_id	neighborhood	fusion	cooccurence	homology	coexpression	experimental	knowledge	textmining	combined_score
LIPC	APOC1	982096	977869	ENSP00000299022	ENSP00000252491	0.000	0.000	0.000	0.000	0.573	0.000	0.000	0.460	0.754
CALM1	estradiol	988220	-100000450	ENSP00000349467	450	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.836	0.836
COL18A1	TIMP1	988745	976327	ENSP00000352798	ENSP00000218388	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
NOX4	APOE	979160	977866	ENSP00000263317	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.424	0.424
WDFY2	AKT1	981996	980037	ENSP00000298125	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.294	0.000	0.893	0.919
MGC22357	CCL2	996850	976702	ENSP00000407164	ENSP00000225831	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.866	0.866
ABCG1	CYP27A1	989150	978376	ENSP00000354995	ENSP00000258415	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.467	0.467
ALPPL2	heparin	981599	-153477714	ENSP00000295453	53477714	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.887	0.887
UBC	ATF4	987558	986495	ENSP00000344818	ENSP00000336790	0.000	0.000	0.000	0.000	0.115	0.977	0.000	0.163	0.980
IL10	CD40	997416	990530	ENSP00000412237	ENSP00000361359	0.000	0.000	0.000	0.000	0.077	0.000	0.000	0.751	0.754
TSPO	AGTR1	985548	980234	ENSP00000328973	ENSP00000273430	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
LEPR	CLU	985740	984035	ENSP00000330393	ENSP00000315130	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.000	0.619
CYP2D7P1	ALPL	996706	991077	ENSP00000405829	ENSP00000363965	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.507	0.507
TNF	PPARA	995272	979024	ENSP00000392858	ENSP00000262735	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.431	0.430
ABCG5	T0901317	978600	-100447912	ENSP00000260645	447912	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.875	0.875
CLU	PON1	984035	976554	ENSP00000315130	ENSP00000222381	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.430	0.769
CD40	SELE	990530	985890	ENSP00000361359	ENSP00000331736	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.507	0.507
CYP2B6	FTH1	985075	980238	ENSP00000324648	ENSP00000273550	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
VLDLR	UBC	992509	987558	ENSP00000371532	ENSP00000344818	0.000	0.000	0.000	0.000	0.000	0.699	0.000	0.000	0.699
ENSG00000228978	VWF	994872	978701	ENSP00000389265	ENSP00000261405	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.467	0.467
ALPP	ALPPL2	993237	981599	ENSP00000375881	ENSP00000295453	0.000	0.000	0.525	0.973	0.195	0.621	0.000	0.828	0.685
APOA1	PON1	977122	976554	ENSP00000236850	ENSP00000222381	0.000	0.000	0.000	0.000	0.122	0.621	0.000	0.657	0.870
CASP3	ICAM1	983604	979476	ENSP00000311032	ENSP00000264832	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.514	0.514
APOE	25-hydroxy.ero.	977866	-100065094	ENSP00000252486	65094	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.783	0.783
LIPC	LDLCQ3	982096	981082	ENSP00000299022	ENSP00000287936	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
LEP	POMC	983804	979448	ENSP00000312652	ENSP00000264708	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.965	0.965
UBC	EEF1A2	987558	976265	ENSP00000344818	ENSP00000217182	0.000	0.000	0.000	0.000	0.120	0.594	0.000	0.000	0.619
INS	estrogen	988146	-100003054	ENSP00000348986	3054	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.921	0.921
INSR	ESR1	982723	976039	ENSP00000303830	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.469	0.469
TNF	VCAM1	995272	981518	ENSP00000392858	ENSP00000294728	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.962	0.962
LDLCQ3	homocysteine	981082	-100000778	ENSP00000287936	778	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.823	0.823
SOD2	calcium	986537	-100000271	ENSP00000337127	271	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.442	0.442
SMUG1	APOE	986708	977866	ENSP00000338606	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.503	0.502
ALPPL2	glucose	981599	-100000206	ENSP00000295453	206	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.947	0.947
ACE	IL1B	981253	979165	ENSP00000290866	ENSP00000263341	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.465	0.465
STAT3	arsenic	979431	-105359596	ENSP00000264657	5359596	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.077	0.714
F3	FGF2	986227	979406	ENSP00000334145	ENSP00000264498	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.895	0.895
LCAT	cholesterol	979296	-100000304	ENSP00000264005	304	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.977	0.997
INSR	cyclic AMP	982723	-100000274	ENSP00000303830	274	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.847	0.847
TF	VWF	979511	978701	ENSP00000264998	ENSP00000261405	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.429
IL8	MMP2	983025	976342	ENSP00000306512	ENSP00000219070	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.541	0.540
PLA2G7	LCAT	980336	979296	ENSP00000274793	ENSP00000264005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.542	0.542
PPARG	TGFB1	981074	976503	ENSP00000287820	ENSP00000221930	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.531	0.530
MGC22357	APOE	996850	977866	ENSP00000407164	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.541	0.540
PLA2G7	CETP	980336	975995	ENSP00000274793	ENSP00000200676	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.463	0.462
LPL	LDLR	983439	977858	ENSP00000309757	ENSP00000252444	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.786	0.786
LPA	SCARB2	984691	979489	ENSP00000321334	ENSP00000264896	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.424	0.424
PLAUR	IL6	986797	978411	ENSP00000339328	ENSP00000258743	0.000	0.000	0.000	0.000	0.233	0.000	0.000	0.371	0.485
REN	oxygen	980138	-100000977	ENSP00000272190	977	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.523	0.523
CREB1	VEGFA	994706	990487	ENSP00000387699	ENSP00000361125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.623	0.623
MMP9	KNG1	990537	979518	ENSP00000361405	ENSP00000265023	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.866	0.866
ALB	CRP	981665	978101	ENSP00000295897	ENSP00000255030	0.000	0.000	0.000	0.000	0.088	0.000	0.000	0.842	0.846
TNF	JUN	995272	990315	ENSP00000392858	ENSP00000360266	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.710	0.710
CETP	probucol	975995	-100004912	ENSP00000200676	4912	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.860	0.985
FGF1	calcium	986703	-100000271	ENSP00000338548	271	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
PPARG	EEF1A2	981074	976265	ENSP00000287820	ENSP00000217182	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.411	0.411
CYP7A1	NR1H2	982436	977993	ENSP00000301645	ENSP00000253727	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.686	0.686
APOE	PLAT	977866	976427	ENSP00000252486	ENSP00000220809	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.542	0.542
CCR5	POMC	981342	979448	ENSP00000292303	ENSP00000264708	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.147	0.908
BCHE	GOT2	979379	977459	ENSP00000264381	ENSP00000245206	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.567	0.567
STAT3	endo-toxin	979431	-144268108	ENSP00000264657	44268108	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.870	0.870
GPX1	oxygen	996877	-100000977	ENSP00000407375	977	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.610	0.610
IL1B	kainate	979165	-100003816	ENSP00000263341	3816	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.833	0.833
PTGS2	CYP2B6	989478	985075	ENSP00000356438	ENSP00000324648	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.543	0.951
IGF1	CTSD	982571	977119	ENSP00000302665	ENSP00000236671	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.411	0.411
F3	REN	986227	980138	ENSP00000334145	ENSP00000272190	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.503	0.502
ABCA1	SCD	991058	990112	ENSP00000363868	ENSP00000359380	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.540	0.540
GPX1	CYBA	996877	978755	ENSP00000407375	ENSP00000261623	0.000	0.000	0.000	0.000	0.104	0.000	0.000	0.437	0.461
MTHFR	homocysteine	991431	-100000778	ENSP00000365775	778	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.907	0.990
APP	STAT3	980902	979431	ENSP00000284981	ENSP00000264657	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.832	0.833
PNLIP	PLA2G1B	989863	983762	ENSP00000358223	ENSP00000312286	0.000	0.000	0.000	0.000	0.096	0.000	0.000	0.563	0.578
SREBF2	cholesterol	988996	-100000304	ENSP00000354476	304	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.945	0.994
UBC	GFAP	987558	977970	ENSP00000344818	ENSP00000253408	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.241	0.692
ABHD6	ALB	981683	981665	ENSP00000295962	ENSP00000295897	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.611	0.611
PON1	oleic acid	976554	-100000965	ENSP00000222381	965	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.112	0.725
UBA52	IFNG	994748	976847	ENSP00000388107	ENSP00000229135	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.429
CYP2D7P1	JUN	996706	990315	ENSP00000405829	ENSP00000360266	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
BDNF	F2	997640	983286	ENSP00000414303	ENSP00000308541	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.828	0.828
LCAT	IL6	979296	978411	ENSP00000264005	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.441	0.441
INS	MTTP	988146	979623	ENSP00000348986	ENSP00000265517	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.541	0.540
CCR2	CD68	981341	977716	ENSP00000292301	ENSP00000250092	0.000	0.000	0.000	0.000	0.072	0.000	0.000	0.541	0.545
LEP	INSR	983804	982723	ENSP00000312652	ENSP00000303830	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.782	0.782
oleic acid	retinoic acid	-100000965	-100005538	965	5538	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.548	0.548
ABCA1	LDLR	991058	977858	ENSP00000363868	ENSP00000252444	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.752	0.752
CD44	selenomethioni.	980495	-100015103	ENSP00000278385	15103	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.000	0.900
PLAU	COL18A1	990631	988745	ENSP00000361850	ENSP00000352798	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.426	0.425
IGF1	rosiglitazone	982571	-100077998	ENSP00000302665	77998	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.199	0.752
VEGFA	VWF	990487	978701	ENSP00000361125	ENSP00000261405	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.947	0.947
TSPO	ELN	985548	977832	ENSP00000328973	ENSP00000252034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.564	0.563
FGF2	TGFB1	979406	976503	ENSP00000264498	ENSP00000221930	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.947	0.947
INS	IFNG	988146	976847	ENSP00000348986	ENSP00000229135	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.564	0.563
F3	ACE	986227	981253	ENSP00000334145	ENSP00000290866	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.610	0.609
MGC22357	IL6	996850	978411	ENSP00000407164	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.484	0.484
LDLR	ethinyloestrad.	977858	-100003285	ENSP00000252444	3285	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.181	0.915
oleic acid	cholestery.eat.	-100000965	-100078971	965	78971	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.930	0.930
ALPL	REN	991077	980138	ENSP00000363965	ENSP00000272190	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
ABCG5	NR1H2	978600	977993	ENSP00000260645	ENSP00000253727	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.733	0.732
STAT1	estradiol	988984	-100000450	ENSP00000354394	450	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.142	0.734
CYP3A4	CYP7A1	986634	982436	ENSP00000337915	ENSP00000301645	0.000	0.000	0.000	0.591	0.000	0.000	0.900	0.728	0.929
JUN	glucose	990315	-100000206	ENSP00000360266	206	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.689	0.904
ENSG00000231268	LDLR	995396	977858	ENSP00000393994	ENSP00000252444	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.424	0.424
NGF	CHAT	989928	986533	ENSP00000358525	ENSP00000337103	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.955	0.955
COG2	atorvastatin	989306	-100002250	ENSP00000355629	2250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.902	0.902
ENSG00000228978	FTH1	994872	980238	ENSP00000389265	ENSP00000273550	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.429
PLAU	CD44	990631	980495	ENSP00000361850	ENSP00000278385	0.000	0.000	0.000	0.000	0.118	0.000	0.000	0.508	0.536
TSPO	CCR5	985548	981342	ENSP00000328973	ENSP00000292303	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.660	0.659
ALPP	VWF	993237	978701	ENSP00000375881	ENSP00000261405	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.543	0.543
VEGFA	PLA2G1B	990487	983762	ENSP00000361125	ENSP00000312286	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.426	0.425
CCR5	angiotensin II	981342	-100025476	ENSP00000292303	25476	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.831	0.831
CCL2	MPO	976702	976656	ENSP00000225831	ENSP00000225275	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.542	0.542
DIF	SCARB2	995928	979489	ENSP00000398698	ENSP00000264896	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.563	0.563
CTSD	ceramide	977119	-100002506	ENSP00000236671	2506	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.836	0.836
POMC	endo-toxin	979448	-144268108	ENSP00000264708	44268108	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.860	0.860
PTGS2	calcium	989478	-100000271	ENSP00000356438	271	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.921	0.991
LEP	cyclic AMP	983804	-100000274	ENSP00000312652	274	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.857	0.956
SERPINE1	docosahexaenoi.	976602	-100003144	ENSP00000223095	3144	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.816	0.816
SELE	NOS2	985890	985339	ENSP00000331736	ENSP00000327251	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.564	0.564
TF	GFAP	979511	977970	ENSP00000264998	ENSP00000253408	0.000	0.000	0.000	0.000	0.111	0.000	0.000	0.896	0.902
ADIPOQ	estrogen	984630	-100003054	ENSP00000320709	3054	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.800
ALB	IL18	981665	980614	ENSP00000295897	ENSP00000280357	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.468	0.468
FGF1	IGF1	986703	982571	ENSP00000338548	ENSP00000302665	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.947	0.947
NOX1	AKT1	990672	980037	ENSP00000362057	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.906	0.906
CASP3	CAT	983604	977282	ENSP00000311032	ENSP00000241052	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.645	0.645
REV3L	WDFY2	988579	981996	ENSP00000351697	ENSP00000298125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.610	0.609
CYP2B6	PPARG	985075	981074	ENSP00000324648	ENSP00000287820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.562	0.562
ENSG00000204305	CRP	991126	978101	ENSP00000364217	ENSP00000255030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.889	0.889
EDC3	LEP	984601	983804	ENSP00000320503	ENSP00000312652	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.429
LEPR	estrogen	985740	-100003054	ENSP00000330393	3054	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.861	0.861
CD36	NOS3	983238	981930	ENSP00000308165	ENSP00000297494	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
F3	IL1B	986227	979165	ENSP00000334145	ENSP00000263341	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.532	0.532
SAR1B	APOC3	980765	976781	ENSP00000282606	ENSP00000227667	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
APP	retinoic acid	980902	-100005538	ENSP00000284981	5538	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.135	0.732
CALM1	CD4	988220	975741	ENSP00000349467	ENSP00000011653	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.424	0.424
LIPG	APOE	978675	977866	ENSP00000261292	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.428	0.428
SDC1	heparin	978042	-153477714	ENSP00000254351	53477714	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.937	0.937
TLR4	IL8	990907	983025	ENSP00000363089	ENSP00000306512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.941	0.941
MGC22357	TLR4	996850	990907	ENSP00000407164	ENSP00000363089	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.534	0.534
CD36	IFNG	983238	976847	ENSP00000308165	ENSP00000229135	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.874	0.874
gemfibrozil	triacylglycerol	-100003463	-105460048	3463	5460048	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.710	0.710
ABCG5	bile salt	978600	-100000303	ENSP00000260645	303	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.666	0.666
GPX1	ALPL	996877	991077	ENSP00000407375	ENSP00000363965	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.514	0.514
DIF	CTSS	995928	989807	ENSP00000398698	ENSP00000357981	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.505	0.505
AKT1	CSN1S1	980037	977556	ENSP00000270202	ENSP00000246891	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.481	0.480
SCARB1	APOA1	978771	977122	ENSP00000261693	ENSP00000236850	0.000	0.000	0.000	0.000	0.000	0.846	0.000	0.752	0.959
SOD2	ELN	986537	977832	ENSP00000337127	ENSP00000252034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
NGF	MAP2	989928	988852	ENSP00000358525	ENSP00000353508	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.652	0.651
SCD	APOE	990112	977866	ENSP00000359380	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.428	0.428
CST3	IL6	991494	978411	ENSP00000366124	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
MTHFR	SERPINE1	991431	976602	ENSP00000365775	ENSP00000223095	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.542	0.542
LPA	B-48	984691	-102744426	ENSP00000321334	2744426	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.731	0.731
CD40	STAT1	990530	988984	ENSP00000361359	ENSP00000354394	0.000	0.000	0.000	0.000	0.076	0.000	0.000	0.901	0.903
REV3L	PLAT	988579	976427	ENSP00000351697	ENSP00000220809	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.418	0.418
SCD	FASN	990112	982808	ENSP00000359380	ENSP00000304592	0.000	0.000	0.000	0.000	0.386	0.000	0.000	0.789	0.861
TF	glucose	979511	-100000206	ENSP00000264998	206	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.891	0.988
ABCA1	ALB	991058	981665	ENSP00000363868	ENSP00000295897	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.462	0.462
ENSG00000204305	LDLR	991126	977858	ENSP00000364217	ENSP00000252444	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.429
AGTR1	retinoic acid	980234	-100005538	ENSP00000273430	5538	0.000	0.000	0.000	0.000	0.000	0.000	0.150	0.719	0.754
APOA4	LCAT	988386	979296	ENSP00000350425	ENSP00000264005	0.000	0.000	0.000	0.000	0.066	0.000	0.000	0.541	0.542
MTHFR	simvastatin	991431	-100054454	ENSP00000365775	54454	0.000	0.000	0.000	0.000	0.000	0.000	0.150	0.413	0.487
NOS3	ESR1	981930	976039	ENSP00000297494	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.924	0.969
CCR2	TLR2	981341	978531	ENSP00000292301	ENSP00000260010	0.000	0.000	0.000	0.000	0.097	0.000	0.000	0.430	0.451
ALPP	CYP2B6	993237	985075	ENSP00000375881	ENSP00000324648	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.540	0.540
FASN	formate	982808	-100000283	ENSP00000304592	283	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.321	0.790
SOD2	CASP3	986537	983604	ENSP00000337127	ENSP00000311032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.750	0.750
CCR2	rosiglitazone	981341	-100077998	ENSP00000292301	77998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.827	0.827
ABCA1	APOB	991058	977017	ENSP00000363868	ENSP00000233242	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.946	0.946
CYP2B6	ALB	985075	981665	ENSP00000324648	ENSP00000295897	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.750	0.750
CTSS	SOD2	989807	986537	ENSP00000357981	ENSP00000337127	0.000	0.000	0.000	0.000	0.259	0.000	0.000	0.318	0.461
REN	PLAT	980138	976427	ENSP00000272190	ENSP00000220809	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.542	0.542
TLR4	glucose	990907	-100000206	ENSP00000363089	206	0.000	0.000	0.000	0.000	0.000	0.844	0.150	0.651	0.951
LDLCQ3	APOA1	981082	977122	ENSP00000287936	ENSP00000236850	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.562	0.562
TLR2	APOC3	978531	976781	ENSP00000260010	ENSP00000227667	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.804	0.804
CNTF	INS	989244	988146	ENSP00000355370	ENSP00000348986	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.535	0.534
LDLCQ3	APOE	981082	977866	ENSP00000287936	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.614	0.613
LPA	CYP7A1	984691	982436	ENSP00000321334	ENSP00000301645	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.510	0.510
INS	PDGFB	988146	985737	ENSP00000348986	ENSP00000330382	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.565	0.565
MMP1	ELN	984861	977832	ENSP00000322788	ENSP00000252034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.670	0.669
CETP	cholesterol	975995	-100000304	ENSP00000200676	304	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.939	0.993
LPL	LRP1	983439	977353	ENSP00000309757	ENSP00000243077	0.000	0.000	0.000	0.000	0.000	0.937	0.800	0.535	0.993
CYP2D7P1	CYP3A4	996706	986634	ENSP00000405829	ENSP00000337915	0.000	0.000	0.509	0.720	0.000	0.000	0.000	0.966	0.407
NR1H4	LDLR	984066	977858	ENSP00000315442	ENSP00000252444	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.481	0.480
BCHE	CRP	979379	978101	ENSP00000264381	ENSP00000255030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
SOD2	ICAM1	986537	979476	ENSP00000337127	ENSP00000264832	0.000	0.000	0.000	0.000	0.400	0.000	0.000	0.563	0.720
IL10	CX3CR1	997416	993994	ENSP00000412237	ENSP00000382166	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
SOAT1	25-hydroxy.ero.	989513	-100065094	ENSP00000356591	65094	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.759	0.759
F3	VTN	986227	976729	ENSP00000334145	ENSP00000226218	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.510	0.510
LPA	cholestery.eat.	984691	-100078971	ENSP00000321334	78971	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.428	0.428
LPL	PON1	983439	976554	ENSP00000309757	ENSP00000222381	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
LPL	LIPC	983439	982096	ENSP00000309757	ENSP00000299022	0.000	0.000	0.000	0.921	0.000	0.000	0.900	0.909	0.907
alanine	angiotensin II	-100000602	-100025476	602	25476	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.490	0.490
UBC	CYBA	987558	978755	ENSP00000344818	ENSP00000261623	0.000	0.000	0.000	0.000	0.000	0.739	0.000	0.000	0.739
ALB	POLD1	981665	978920	ENSP00000295897	ENSP00000262266	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.853	0.853
COG2	APOA5	989306	976779	ENSP00000355629	ENSP00000227665	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.434	0.434
IL8	heparin	983025	-153477714	ENSP00000306512	53477714	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.862	0.957
FGF1	MMP1	986703	984861	ENSP00000338548	ENSP00000322788	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.424	0.424
ICAM1	CAT	979476	977282	ENSP00000264832	ENSP00000241052	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.429
ALPL	ICAM1	991077	979476	ENSP00000363965	ENSP00000264832	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.539	0.539
CYP7A1	APOC3	982436	976781	ENSP00000301645	ENSP00000227667	0.000	0.000	0.000	0.000	0.076	0.000	0.000	0.514	0.521
glucose	angiotensin II	-100000206	-100025476	206	25476	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.938	0.938
PLA2G1B	ICAM1	983762	979476	ENSP00000312286	ENSP00000264832	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.896	0.896
CTSB	IGF1	987186	982571	ENSP00000342070	ENSP00000302665	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.313	0.722
